path,bucket,proposed_owner,topic,basis,reason,resolution
docs/agents/sweeps/tier-burndown/B53.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/B54.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/B55.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/B56.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/B57.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/B59.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/B60.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/B61.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/BS1.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/C01.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/C02.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/C03.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/C04.keymap.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/C04.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/C05.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/C06.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/E01.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/E02.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/E03.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/L01.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/L02.rationales.json,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-burndown/hub-ledger-2026-08-29.md,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-remediation-2026-08-31/core-contracts.md,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-remediation-2026-08-31/engine-telemetry.md,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-remediation-2026-08-31/plugins.md,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-remediation-2026-08-31/web-composer.md,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-remediation-2026-08-31/web-guided.md,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-remediation-2026-08-31/web-periphery.md,mine,mine,T01,B01,R01,X01
docs/agents/sweeps/tier-remediation-2026-08-31/web-sessions.md,mine,mine,T01,B01,R01,X01
docs/agents/tracker-label-vocabulary.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/000-template.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/001-plugin-level-concurrency.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/002-routing-copy-mode-limitation.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/003-schema-validation-lifecycle.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/004-adr-explicit-sink-routing.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/005-adr-declarative-dag-wiring.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/006-layer-dependency-remediation.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/007-pass-through-contract-propagation.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/008-runtime-contract-cross-check.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/009-pass-through-pathway-fusion.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/010-declaration-trust-framework.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/011-declared-output-fields-contract.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/012-can-drop-rows-contract.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/013-declared-required-fields-contract.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/014-schema-config-mode-contract.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/015-creates-tokens-contract.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/016-source-guaranteed-fields-contract.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/017-sink-required-fields-contract.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/018-producer-site-outcome-discrimination.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/019-two-axis-terminal-model.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/020-retire-batch-llm-transforms.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/021-sources-and-sinks-uniformly-boundary.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/022-shareable-reviews.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/023-custom-python-ci-analyzer.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/024-delivery-governance-for-single-maintainer-mode.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/025-multi-source-ingestion.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/026-durable-token-scheduler.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/027-composer-operator-set-sampling.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/028-queue-vs-coalesce-not-duplicates.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/029-journal-is-barrier-buffer-truth.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/030-multi-worker-deployment-shape.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/031-tutorial-is-a-fixed-script-canary.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/032-validate-by-trust-domain.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/033-deferred-intent-admission-contract.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/034-audited-inline-blob-content.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/035-audit-hash-raw-vs-stored-asymmetry.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/036-textract-profile-bound-bucket.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/037-interpretation-caps-govern-llm-churn-only.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/038-non-terminal-abandoned-path.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/039-unconstrained-text-framing.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/040-composer-runtime-validation-posture.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/041-state-engine-supported-profiles.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/042-group-settlement-observability.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/043-project-tooling.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/046-audit-grade-is-a-product-characteristic.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/047-landscape-database-clock-authority.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/048-required-coordination-token-for-landscape-mutations.md,mine,mine,T01,B01,R01,X01
docs/architecture/adr/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/barrier-machinery.md,mine,mine,T01,B01,R01,X01
docs/architecture/dag/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/dag/assessment-framework.md,mine,mine,T01,B01,R01,X01
docs/architecture/dag/completeness-criteria.md,mine,mine,T01,B01,R01,X01
docs/architecture/dag/scenario-corpus/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/dag/scenario-corpus/v1/manifest.yaml,mine,mine,T01,B01,R01,X01
docs/architecture/design-notes/option-c-multi-worker-coordination-design-2026-06-11.md,mine,mine,T01,B01,R01,X01
docs/architecture/landscape-entry-points.md,mine,mine,T01,B01,R01,X01
docs/architecture/landscape.md,mine,mine,T01,B01,R01,X01
docs/architecture/overview.md,mine,mine,T01,B01,R01,X01
docs/architecture/requirements.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/architecture.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessment-framework.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessment-program.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/00-coordination.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/01-discovery-findings.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/02-state-engine-map.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/03-executed-evidence.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/04-gap-analysis.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/05-remediation-plan.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/evidence/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/evidence/verification-runs.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/evidence/wave-1-evidence.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/evidence/wave-2-readiness.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/provenance/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/provenance/source-and-test-index.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-15-1459/provenance/tracker-reconciliation.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/artifacts/EV-001.junit.xml,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/artifacts/EV-001.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/artifacts/EV-001.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/artifacts/EV-002.junit.xml,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/artifacts/EV-002.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/artifacts/EV-002.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/artifacts/EV-003.junit.xml,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/artifacts/EV-003.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/artifacts/EV-003.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/assessment.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/evidence.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/nodes/EV-001.txt,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/nodes/EV-002.txt,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/nodes/EV-003.txt,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1631/review.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-001.junit.xml,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-001.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-001.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-002.junit.xml,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-002.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-002.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-003.junit.xml,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-003.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-003.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-004.junit.xml,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-004.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/artifacts/EV-004.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/assessment.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/evidence.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/nodes/EV-001.txt,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/nodes/EV-002.txt,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/nodes/EV-003.txt,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/nodes/EV-004.txt,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-07-18-1820/review.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/.state-engine-assessment.ready,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-01.exit-code,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-01.junit.xml.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-01.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-01.stdout.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-02.exit-code,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-02.junit.xml.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-02.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-02.stdout.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-03.exit-code,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-03.junit.xml.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-03.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-03.stdout.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-04.exit-code,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-04.junit.xml.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-04.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-04.stdout.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-PG-01.exit-code,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-PG-01.junit.xml.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-PG-01.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-PG-01.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-PY314-FAIL.exit-code,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-PY314-FAIL.junit.xml.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-PY314-FAIL.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/EV-OBS-PY314-FAIL.stdout.gz,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/filigree-blocked.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/filigree-ready.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/filigree-show-records.ndjson,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/filigree-state-engine.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/loomweave-analysis.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/observation-index.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/warpline-changed.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/warpline-reverify.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/artifacts/warpline-snapshot.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/assessment.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/evidence.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0239/review.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/.state-engine-assessment.ready,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/assessment.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/evidence.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/evidence/EV-TASK5-SQLITE.junit.xml,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/evidence/EV-TASK5-SQLITE.nodes,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/evidence/EV-TASK5-SQLITE.profile.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/evidence/EV-TASK5-SQLITE.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/evidence/EV-TASK5-SQLITE.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0425/review.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/.state-engine-assessment.ready,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/assessment.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/evidence.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/evidence/EV-TASK6-SQLITE.junit.xml,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/evidence/EV-TASK6-SQLITE.nodes,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/evidence/EV-TASK6-SQLITE.profile.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/evidence/EV-TASK6-SQLITE.stderr,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/evidence/EV-TASK6-SQLITE.stdout,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-12-0549/review.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-15-0537/.state-engine-assessment.ready,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-15-0537/README.md,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-15-0537/assessment.json,mine,mine,T01,B01,R01,X01
docs/architecture/state_engine/assessments/2026-08-15-0537/coverage-mapping.json,mine,mine,T01,B01,R01,X01
